application,csha,commit link_x,excluded,Commit ID,total_files,deleted_files,testing,maintenance,build,commit message,Bug fix,Documentation,Clean up,check,Source Control,Feature Add,Merge,Refactoring,Token Replace,Tagger ID,commit link
apache-commons-compress,3b3f4cf68cddb96fc5b38d5b2ec45ef0476491f2,https://github.com/apache/commons-compress/commit/3b3f4cf68cddb96fc5b38d5b2ec45ef0476491f2,0,apache-commons-compress_3b3f4cf68cddb96fc5b38d5b2ec45ef0476491f2.json,1,0,0,0,0,except,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/3b3f4cf68cddb96fc5b38d5b2ec45ef0476491f2
apache-commons-compress,070d46478a279fb3de25b9d8645bdf04ee5a566a,https://github.com/apache/commons-compress/commit/070d46478a279fb3de25b9d8645bdf04ee5a566a,0,apache-commons-compress_070d46478a279fb3de25b9d8645bdf04ee5a566a.json,1,0,0,1,0,add miss serial version id default,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/070d46478a279fb3de25b9d8645bdf04ee5a566a
apache-commons-compress,5b13f846800ca81758c0f0560d3c214c1ef2bbf7,https://github.com/apache/commons-compress/commit/5b13f846800ca81758c0f0560d3c214c1ef2bbf7,0,apache-commons-compress_5b13f846800ca81758c0f0560d3c214c1ef2bbf7.json,3,0,0,0,0,support major minor devic number header,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/5b13f846800ca81758c0f0560d3c214c1ef2bbf7
apache-commons-compress,a5936af72a8de612380b9c53d1f0f201e0dbfb2e,https://github.com/apache/commons-compress/commit/a5936af72a8de612380b9c53d1f0f201e0dbfb2e,0,apache-commons-compress_a5936af72a8de612380b9c53d1f0f201e0dbfb2e.json,1,0,0,0,0,unus import,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/a5936af72a8de612380b9c53d1f0f201e0dbfb2e
apache-commons-compress,eb76019f59ccce06f3acf7aeed0f61b24d0b5f9a,https://github.com/apache/commons-compress/commit/eb76019f59ccce06f3acf7aeed0f61b24d0b5f9a,0,apache-commons-compress_eb76019f59ccce06f3acf7aeed0f61b24d0b5f9a.json,4,0,0,0,0,know option,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/eb76019f59ccce06f3acf7aeed0f61b24d0b5f9a
apache-commons-compress,2d5d2d71d67d358154e0f63d554da41ef2262be0,https://github.com/apache/commons-compress/commit/2d5d2d71d67d358154e0f63d554da41ef2262be0,0,apache-commons-compress_2d5d2d71d67d358154e0f63d554da41ef2262be0.json,1,0,0,0,0,fix,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/2d5d2d71d67d358154e0f63d554da41ef2262be0
apache-commons-compress,5436797c6eb5990bc04b00fb89b3af475dc0381b,https://github.com/apache/commons-compress/commit/5436797c6eb5990bc04b00fb89b3af475dc0381b,0,apache-commons-compress_5436797c6eb5990bc04b00fb89b3af475dc0381b.json,1,0,0,0,0,renam local variabl avoid hide field,0,0,0,c,0,0,0,0,1,jc,https://github.com/apache/commons-compress/commit/5436797c6eb5990bc04b00fb89b3af475dc0381b
apache-commons-compress,669c7a591099a77ef75a8e50f435c6ae6cada266,https://github.com/apache/commons-compress/commit/669c7a591099a77ef75a8e50f435c6ae6cada266,0,apache-commons-compress_669c7a591099a77ef75a8e50f435c6ae6cada266.json,1,0,0,1,0,chang packag method use chang,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/669c7a591099a77ef75a8e50f435c6ae6cada266
apache-commons-compress,cadc527d7d2a9841131597ba3a6116ead76480c0,https://github.com/apache/commons-compress/commit/cadc527d7d2a9841131597ba3a6116ead76480c0,0,apache-commons-compress_cadc527d7d2a9841131597ba3a6116ead76480c0.json,1,0,0,1,0,work around unexpect result,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/cadc527d7d2a9841131597ba3a6116ead76480c0
apache-commons-compress,ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689,https://github.com/apache/commons-compress/commit/ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689,0,apache-commons-compress_ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689.json,4,0,1,1,0,detect truncat tar archiv throw except,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689
apache-commons-compress,2e44b5bf1ebab42184a640c9ff7e701d2d9854b0,https://github.com/apache/commons-compress/commit/2e44b5bf1ebab42184a640c9ff7e701d2d9854b0,0,apache-commons-compress_2e44b5bf1ebab42184a640c9ff7e701d2d9854b0.json,4,0,0,0,0,fix,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/2e44b5bf1ebab42184a640c9ff7e701d2d9854b0
apache-commons-compress,a20cf4b83cc75f02ec6c119d256ac7daf1d4ca17,https://github.com/apache/commons-compress/commit/a20cf4b83cc75f02ec6c119d256ac7daf1d4ca17,0,apache-commons-compress_a20cf4b83cc75f02ec6c119d256ac7daf1d4ca17.json,1,0,0,1,0,new,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/a20cf4b83cc75f02ec6c119d256ac7daf1d4ca17
apache-commons-compress,45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef,https://github.com/apache/commons-compress/commit/45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef,0,apache-commons-compress_45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef.json,2,0,1,0,0,use zip structur locat central directori archiv zip archiv old way zip archiv,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef
apache-commons-compress,c6c7ec486fbb1a9c919853e35ca1a40300733098,https://github.com/apache/commons-compress/commit/c6c7ec486fbb1a9c919853e35ca1a40300733098,0,apache-commons-compress_c6c7ec486fbb1a9c919853e35ca1a40300733098.json,1,0,0,0,0,renam start paramet read method offset consist standard terminolog,0,0,0,c,0,0,0,0,1,jc,https://github.com/apache/commons-compress/commit/c6c7ec486fbb1a9c919853e35ca1a40300733098
apache-commons-compress,ec44557554a3b6b007e2c0e26996692d67dcc037,https://github.com/apache/commons-compress/commit/ec44557554a3b6b007e2c0e26996692d67dcc037,0,apache-commons-compress_ec44557554a3b6b007e2c0e26996692d67dcc037.json,2,0,0,0,0,spell,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/ec44557554a3b6b007e2c0e26996692d67dcc037
apache-commons-compress,c640fab393e3d32afe367c4b0bdc8e961452caca,https://github.com/apache/commons-compress/commit/c640fab393e3d32afe367c4b0bdc8e961452caca,0,apache-commons-compress_c640fab393e3d32afe367c4b0bdc8e961452caca.json,15,0,1,0,0,tab polic,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/c640fab393e3d32afe367c4b0bdc8e961452caca
apache-commons-compress,e09c9e5a395bc68c40d512c96ca6ce8e726958ec,https://github.com/apache/commons-compress/commit/e09c9e5a395bc68c40d512c96ca6ce8e726958ec,0,apache-commons-compress_e09c9e5a395bc68c40d512c96ca6ce8e726958ec.json,1,0,0,1,0,remov unnecessari cast,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/e09c9e5a395bc68c40d512c96ca6ce8e726958ec
apache-commons-compress,00fe3063203024a1793f0f81c6627890d87fadfd,https://github.com/apache/commons-compress/commit/00fe3063203024a1793f0f81c6627890d87fadfd,0,apache-commons-compress_00fe3063203024a1793f0f81c6627890d87fadfd.json,1,0,0,1,0,allow stack method write z file prepar need well,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/00fe3063203024a1793f0f81c6627890d87fadfd
apache-commons-compress,743d7c5498d64d6ee9badb95655e3e7178735a09,https://github.com/apache/commons-compress/commit/743d7c5498d64d6ee9badb95655e3e7178735a09,0,apache-commons-compress_743d7c5498d64d6ee9badb95655e3e7178735a09.json,3,0,0,0,1,indent chang add,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/743d7c5498d64d6ee9badb95655e3e7178735a09
apache-commons-compress,1bb5321d3bcbe544c8f49fb1d0893d377010d08e,https://github.com/apache/commons-compress/commit/1bb5321d3bcbe544c8f49fb1d0893d377010d08e,0,apache-commons-compress_1bb5321d3bcbe544c8f49fb1d0893d377010d08e.json,8,0,1,0,0,new,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/1bb5321d3bcbe544c8f49fb1d0893d377010d08e
apache-commons-compress,b3c6bf720c1520276c927bb38b321d22a654590b,https://github.com/apache/commons-compress/commit/b3c6bf720c1520276c927bb38b321d22a654590b,0,apache-commons-compress_b3c6bf720c1520276c927bb38b321d22a654590b.json,29,0,0,1,0,remov redund specif type,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/b3c6bf720c1520276c927bb38b321d22a654590b
apache-commons-compress,61db5ea79b6bb932c09b89812772eec67c05956a,https://github.com/apache/commons-compress/commit/61db5ea79b6bb932c09b89812772eec67c05956a,0,apache-commons-compress_61db5ea79b6bb932c09b89812772eec67c05956a.json,3,0,0,1,0,chang allow replic zip entri two small chang requir order read general purpo bit raw flag support read version made requir general purpo librari delta jar use mechan close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/61db5ea79b6bb932c09b89812772eec67c05956a
apache-commons-compress,ccf4ce767a6cc07f1a88a0c33393e394af3c328b,https://github.com/apache/commons-compress/commit/ccf4ce767a6cc07f1a88a0c33393e394af3c328b,0,,,,,,,,,,,,,,,,,jc,
apache-commons-compress,98f98c49c31b0760285a9d8a39712c7932f3a650,https://github.com/apache/commons-compress/commit/98f98c49c31b0760285a9d8a39712c7932f3a650,0,apache-commons-compress_98f98c49c31b0760285a9d8a39712c7932f3a650.json,2,0,1,1,0,mode bit preserv,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/98f98c49c31b0760285a9d8a39712c7932f3a650
apache-commons-compress,46628efdacc42d4b6bdc11f69405ab7bbea32c03,https://github.com/apache/commons-compress/commit/46628efdacc42d4b6bdc11f69405ab7bbea32c03,0,apache-commons-compress_46628efdacc42d4b6bdc11f69405ab7bbea32c03.json,13,0,0,0,0,overrid,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/46628efdacc42d4b6bdc11f69405ab7bbea32c03
apache-commons-compress,253196a091c9e38cdb1f02246a54ccf639ad98d7,https://github.com/apache/commons-compress/commit/253196a091c9e38cdb1f02246a54ccf639ad98d7,0,apache-commons-compress_253196a091c9e38cdb1f02246a54ccf639ad98d7.json,1,0,0,0,0,implement generic read updat,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/253196a091c9e38cdb1f02246a54ccf639ad98d7
apache-commons-compress,2269d065ed0ce32a376d2959cd95664688084879,https://github.com/apache/commons-compress/commit/2269d065ed0ce32a376d2959cd95664688084879,0,apache-commons-compress_2269d065ed0ce32a376d2959cd95664688084879.json,1,0,0,0,0,never meant commit oop,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/2269d065ed0ce32a376d2959cd95664688084879
apache-commons-compress,004124ac5dbf5edbf925078652526267468821e7,https://github.com/apache/commons-compress/commit/004124ac5dbf5edbf925078652526267468821e7,0,apache-commons-compress_004124ac5dbf5edbf925078652526267468821e7.json,3,0,1,1,0,improv test submit,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/004124ac5dbf5edbf925078652526267468821e7
apache-commons-compress,cd90f9ea24823be24133075130cc7cf899527620,https://github.com/apache/commons-compress/commit/cd90f9ea24823be24133075130cc7cf899527620,0,apache-commons-compress_cd90f9ea24823be24133075130cc7cf899527620.json,1,0,0,1,0,modifi method paramet,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/cd90f9ea24823be24133075130cc7cf899527620
apache-commons-compress,06d761908b2567f292be102de36f88e230e5ffed,https://github.com/apache/commons-compress/commit/06d761908b2567f292be102de36f88e230e5ffed,0,apache-commons-compress_06d761908b2567f292be102de36f88e230e5ffed.json,1,0,0,0,0,correct set understand test pas make doubt test,1,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/06d761908b2567f292be102de36f88e230e5ffed
apache-commons-compress,f5b32b03223c5c647cc01a7cfa33b7fd2ea679b4,https://github.com/apache/commons-compress/commit/f5b32b03223c5c647cc01a7cfa33b7fd2ea679b4,0,apache-commons-compress_f5b32b03223c5c647cc01a7cfa33b7fd2ea679b4.json,3,0,1,0,0,deflat support read z archiv,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/f5b32b03223c5c647cc01a7cfa33b7fd2ea679b4
apache-commons-compress,94197a7b6c5c616b19ee532da23d8911d5deefd6,https://github.com/apache/commons-compress/commit/94197a7b6c5c616b19ee532da23d8911d5deefd6,0,apache-commons-compress_94197a7b6c5c616b19ee532da23d8911d5deefd6.json,3,0,1,1,0,move,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/94197a7b6c5c616b19ee532da23d8911d5deefd6
apache-commons-compress,1d5567004306b3c6019b4e828f811220fc3fe990,https://github.com/apache/commons-compress/commit/1d5567004306b3c6019b4e828f811220fc3fe990,0,apache-commons-compress_1d5567004306b3c6019b4e828f811220fc3fe990.json,3,0,1,1,0,renam method updat throw valu wont fit buffer treat long valu unsign use string instead name etc,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/1d5567004306b3c6019b4e828f811220fc3fe990
apache-commons-compress,41dc6e801ea8918735cdd90569c3142ae9ec6aba,https://github.com/apache/commons-compress/commit/41dc6e801ea8918735cdd90569c3142ae9ec6aba,0,apache-commons-compress_41dc6e801ea8918735cdd90569c3142ae9ec6aba.json,1,0,0,0,0,remov unnecessari parenth,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/41dc6e801ea8918735cdd90569c3142ae9ec6aba
apache-commons-compress,673fd9bbb3d75b7c159128505e10eee3608eb109,https://github.com/apache/commons-compress/commit/673fd9bbb3d75b7c159128505e10eee3608eb109,0,apache-commons-compress_673fd9bbb3d75b7c159128505e10eee3608eb109.json,1,0,0,0,0,document default encod extra field,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/673fd9bbb3d75b7c159128505e10eee3608eb109
apache-commons-compress,398f3eb248aa81e494db4027c781d762489412e2,https://github.com/apache/commons-compress/commit/398f3eb248aa81e494db4027c781d762489412e2,0,apache-commons-compress_398f3eb248aa81e494db4027c781d762489412e2.json,1,0,0,0,0,need duplic code,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/398f3eb248aa81e494db4027c781d762489412e2
apache-commons-compress,6b75de47f629a88aa7962fd2b9a2f1f1c1eaf63c,https://github.com/apache/commons-compress/commit/6b75de47f629a88aa7962fd2b9a2f1f1c1eaf63c,0,apache-commons-compress_6b75de47f629a88aa7962fd2b9a2f1f1c1eaf63c.json,6,0,0,0,0,silenc sonar disagr,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/6b75de47f629a88aa7962fd2b9a2f1f1c1eaf63c
apache-commons-compress,7d73baf10e435fcaa4927495afc185fb473c416b,https://github.com/apache/commons-compress/commit/7d73baf10e435fcaa4927495afc185fb473c416b,0,apache-commons-compress_7d73baf10e435fcaa4927495afc185fb473c416b.json,7,0,1,0,0,add,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/7d73baf10e435fcaa4927495afc185fb473c416b
apache-commons-compress,73ec9c125fc4cafada4434b02d603d41e092b675,https://github.com/apache/commons-compress/commit/73ec9c125fc4cafada4434b02d603d41e092b675,0,apache-commons-compress_73ec9c125fc4cafada4434b02d603d41e092b675.json,1,0,0,1,0,tri free nativ memori even close fail,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/73ec9c125fc4cafada4434b02d603d41e092b675
apache-commons-compress,c312e43b03d1e18fd65908621a0ce885ae1c5fed,https://github.com/apache/commons-compress/commit/c312e43b03d1e18fd65908621a0ce885ae1c5fed,0,apache-commons-compress_c312e43b03d1e18fd65908621a0ce885ae1c5fed.json,1,0,0,0,0,add pointer,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/c312e43b03d1e18fd65908621a0ce885ae1c5fed
apache-commons-compress,9a871026a65bfe0a51f94b05e51f2edc75315680,https://github.com/apache/commons-compress/commit/9a871026a65bfe0a51f94b05e51f2edc75315680,0,apache-commons-compress_9a871026a65bfe0a51f94b05e51f2edc75315680.json,1,0,0,0,0,mode default zero need set,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/9a871026a65bfe0a51f94b05e51f2edc75315680
apache-commons-compress,4638b0c2c78f7dd5875c8eb999c8dee9720dec13,https://github.com/apache/commons-compress/commit/4638b0c2c78f7dd5875c8eb999c8dee9720dec13,0,apache-commons-compress_4638b0c2c78f7dd5875c8eb999c8dee9720dec13.json,1,0,0,1,0,reduc method visibl packag,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/4638b0c2c78f7dd5875c8eb999c8dee9720dec13
apache-commons-compress,020c03d8ef579e80511023fb46ece30e9c3dd27d,https://github.com/apache/commons-compress/commit/020c03d8ef579e80511023fb46ece30e9c3dd27d,0,apache-commons-compress_020c03d8ef579e80511023fb46ece30e9c3dd27d.json,2,0,1,0,0,verifi understand code,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/020c03d8ef579e80511023fb46ece30e9c3dd27d
apache-commons-compress,5e0980f01a5b434aa9bccd8e584ebae681377492,https://github.com/apache/commons-compress/commit/5e0980f01a5b434aa9bccd8e584ebae681377492,0,apache-commons-compress_5e0980f01a5b434aa9bccd8e584ebae681377492.json,2,0,0,0,0,delib share packag,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/5e0980f01a5b434aa9bccd8e584ebae681377492
apache-commons-compress,04f887002eb2c99ef3e86f2c967df91e2d4dfdfe,https://github.com/apache/commons-compress/commit/04f887002eb2c99ef3e86f2c967df91e2d4dfdfe,0,apache-commons-compress_04f887002eb2c99ef3e86f2c967df91e2d4dfdfe.json,1,0,0,0,0,improv doc,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/04f887002eb2c99ef3e86f2c967df91e2d4dfdfe
apache-commons-compress,cfad3dcd01381d32e3146651ff4f533dfd8e65d9,https://github.com/apache/commons-compress/commit/cfad3dcd01381d32e3146651ff4f533dfd8e65d9,0,apache-commons-compress_cfad3dcd01381d32e3146651ff4f533dfd8e65d9.json,1,0,0,1,0,inflat know amount data written,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/cfad3dcd01381d32e3146651ff4f533dfd8e65d9
apache-commons-compress,29f975ea99d9b9310c6fc33ac4f844fb10f4d98a,https://github.com/apache/commons-compress/commit/29f975ea99d9b9310c6fc33ac4f844fb10f4d98a,0,,,,,,,,,,,,,,,,,jc,
apache-commons-compress,daeb07457183232eb9a9fb71bfb31a3700404427,https://github.com/apache/commons-compress/commit/daeb07457183232eb9a9fb71bfb31a3700404427,0,apache-commons-compress_daeb07457183232eb9a9fb71bfb31a3700404427.json,2,0,0,0,0,read z archiv arbitrari need optim,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-compress/commit/daeb07457183232eb9a9fb71bfb31a3700404427
apache-commons-compress,687129547ae314a6b286553ad59af88a7a88d492,https://github.com/apache/commons-compress/commit/687129547ae314a6b286553ad59af88a7a88d492,0,apache-commons-compress_687129547ae314a6b286553ad59af88a7a88d492.json,1,0,0,1,0,make comment list format match state implement,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/687129547ae314a6b286553ad59af88a7a88d492
apache-commons-compress,66607ddc07ecc319ef7cba0d9994066ad6928b9f,https://github.com/apache/commons-compress/commit/66607ddc07ecc319ef7cba0d9994066ad6928b9f,0,apache-commons-compress_66607ddc07ecc319ef7cba0d9994066ad6928b9f.json,3,0,1,1,0,option preserv drive letter window,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/66607ddc07ecc319ef7cba0d9994066ad6928b9f
apache-commons-compress,a60d2e5dc85ae15e60b5d8cf5c1b5a8672b0d114,https://github.com/apache/commons-compress/commit/a60d2e5dc85ae15e60b5d8cf5c1b5a8672b0d114,0,apache-commons-compress_a60d2e5dc85ae15e60b5d8cf5c1b5a8672b0d114.json,1,0,0,1,0,flush under call flush,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/a60d2e5dc85ae15e60b5d8cf5c1b5a8672b0d114
apache-commons-compress,81eb0beb2be12c1debbe99e7dae121c63b35deaa,https://github.com/apache/commons-compress/commit/81eb0beb2be12c1debbe99e7dae121c63b35deaa,0,apache-commons-compress_81eb0beb2be12c1debbe99e7dae121c63b35deaa.json,1,0,0,0,0,fix,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/81eb0beb2be12c1debbe99e7dae121c63b35deaa
apache-commons-compress,173671957fc11b5a2c6e517c4e40729149ed20d2,https://github.com/apache/commons-compress/commit/173671957fc11b5a2c6e517c4e40729149ed20d2,0,apache-commons-compress_173671957fc11b5a2c6e517c4e40729149ed20d2.json,2,0,0,1,0,mode zero trailer old format archiv,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-compress/commit/173671957fc11b5a2c6e517c4e40729149ed20d2
